"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",0.86308,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CMR","Cameroon","2016","2016",1.24555,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CMR","Cameroon","2017","2017",1.55328,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CMR","Cameroon","2018","2018",1.6703,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CMR","Cameroon","2019","2019",1.71885,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CMR","Cameroon","2020","2020",1.7601,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CMR","Cameroon","2021","2021",1.57339,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KGZ","Kyrgyzstan","2017","2017",0.29391,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SYC","Seychelles","2016","2016",1.29393,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","POL","Poland","2016","2016",0.76208,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","POL","Poland","2017","2017",0.71929,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","POL","Poland","2018","2018",0.67396,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","POL","Poland","2019","2019",0.72638,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GTM","Guatemala","2016","2016",0.4312,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GTM","Guatemala","2017","2017",0.39006,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GTM","Guatemala","2018","2018",0.43517,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GTM","Guatemala","2019","2019",0.42907,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GTM","Guatemala","2020","2020",0.38875,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","GTM","Guatemala","2021","2021",0.40218,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","EGY","Egypt","2017","2017",1.30571,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","EGY","Egypt","2019","2019",1.13018,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DNK","Denmark","2016","2016",1.01073,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DNK","Denmark","2017","2017",0.99763,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DNK","Denmark","2018","2018",0.99672,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DNK","Denmark","2019","2019",0.97493,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DZA","Algeria","2016","2016",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DZA","Algeria","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DZA","Algeria","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DZA","Algeria","2019","2019",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","DZA","Algeria","2020","2020",,"a","Category not applicable"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARM","Armenia","2016","2016",1.40869,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARM","Armenia","2017","2017",1.26913,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARM","Armenia","2018","2018",1.06608,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARM","Armenia","2019","2019",1.03097,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARM","Armenia","2020","2020",1.3513,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARM","Armenia","2021","2021",1.30061,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","DOM","Dominican Republic","2017","2017",0.38779,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","DOM","Dominican Republic","2018","2018",0.3926,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","DOM","Dominican Republic","2019","2019",0.37043,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2016","2016",0.09877,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2017","2017",0.4879,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2018","2018",0.82382,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2019","2019",0.8672,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2020","2020",0.92141,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2021","2021",0.86767,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ALB","Albania","2016","2016",0.7567,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ALB","Albania","2017","2017",0.68081,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ALB","Albania","2019","2019",0.73389,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ALB","Albania","2020","2020",0.74109,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","BRN","Brunei Darussalam","2016","2016",0.03267,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UKR","Ukraine","2016","2016",1.52591,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UKR","Ukraine","2017","2017",1.35375,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UKR","Ukraine","2018","2018",1.28988,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UKR","Ukraine","2019","2019",1.34505,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UKR","Ukraine","2020","2020",1.31053,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","UKR","Ukraine","2021","2021",1.215,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MWI","Malawi","2016","2016",1.02129,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MCO","Monaco","2016","2016",0.15801,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MCO","Monaco","2019","2019",0.15255,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MCO","Monaco","2021","2021",0.67811,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IND","India","2016","2016",1.23111,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IND","India","2017","2017",1.44217,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IND","India","2018","2018",1.42425,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IND","India","2019","2019",1.33203,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IND","India","2020","2020",1.52185,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IND","India","2021","2021",1.57166,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","GRC","Greece","2016","2016",0.01903,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","GRC","Greece","2017","2017",0.01372,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","GRC","Greece","2018","2018",0.01965,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","GRC","Greece","2019","2019",0.01476,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BEL","Belgium","2016","2016",2.65596,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BEL","Belgium","2017","2017",2.63166,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BEL","Belgium","2018","2018",2.58766,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BEL","Belgium","2019","2019",2.53954,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2016","2016",1.54888,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2017","2017",1.24566,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2018","2018",1.03461,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2019","2019",1.00703,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2020","2020",1.34313,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2021","2021",0.73861,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VUT","Vanuatu","2017","2017",2.02356,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VUT","Vanuatu","2019","2019",0.47601,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VUT","Vanuatu","2020","2020",0.51098,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CZE","Czechia","2016","2016",0.73529,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CZE","Czechia","2017","2017",0.80203,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CZE","Czechia","2018","2018",0.84513,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CZE","Czechia","2019","2019",0.91455,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NER","Niger","2016","2016",0.30172,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NER","Niger","2017","2017",0.27751,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","NER","Niger","2018","2018",0.09757,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2016","2016",0.13825,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2017","2017",0.09889,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2018","2018",0.08914,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","EST","Estonia","2019","2019",0.08338,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2016","2016",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2019","2019",,"a","Category not applicable"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2016","2016",0.15402,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2017","2017",0.17779,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2018","2018",0.22201,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2020","2020",0.27723,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","KHM","Cambodia","2021","2021",0.30691,,
